Charizard,60,44,213,49
Charizard,132,55,110,29
Charizard,112,88,209,123
Charizard,253,32,171,120
Charizard,237,71,69,142
Charizard,156,145,143,114
Charizard,108,140,50,33
Charizard,45,112,78,7
Charizard,53,153,135,75
Charizard,166,72,95,111
Charizard,218,69,89,96
Charizard,228,140,20,148
Charizard,66,108,200,89
Charizard,218,159,190,40
Charizard,47,35,74,6
Charizard,66,102,35,62
Charizard,37,94,13,148
Charizard,164,158,113,30
Charizard,228,91,17,56
Charizard,74,99,208,108
Charizard,229,125,77,83
Charizard,4,155,175,27
Charizard,123,95,135,130
Charizard,124,150,66,47
Charizard,240,148,35,103
Charizard,190,63,82,116
Charizard,39,146,148,152
Charizard,166,27,135,22
Charizard,84,83,47,52
Charizard,126,29,90,95
Charizard,244,78,17,62
Charizard,225,82,151,8
Charizard,119,101,77,93
Charizard,243,160,108,64
Charizard,216,138,33,91
Charizard,199,17,58,7
Charizard,216,147,197,66
Charizard,24,123,75,94
Charizard,109,119,161,71
Charizard,63,93,39,14
Charizard,93,100,214,104
Charizard,192,93,162,152
Charizard,128,125,58,113
Charizard,174,68,25,48
Charizard,183,91,171,133
Charizard,90,80,63,17
Charizard,132,151,206,145
Charizard,32,145,44,54
Charizard,6,125,20,27
Charizard,218,16,58,32
Charizard,41,99,62,36
Charizard,55,119,25,86
Charizard,38,95,226,153
Charizard,244,151,67,98
Charizard,240,160,34,47
Charizard,94,153,188,31
Charizard,47,14,61,144
Charizard,141,23,99,85
Charizard,11,129,216,137
Charizard,84,22,186,9
Charizard,175,119,226,34
Charizard,174,77,165,8
Charizard,124,83,228,32
Charizard,119,6,83,158
Charizard,146,107,87,127
Charizard,25,98,78,123
Charizard,219,116,124,87
Charizard,143,67,52,133
Charizard,25,133,171,68
Charizard,148,118,47,122
Charizard,125,121,161,156
Charizard,100,99,106,84
Charizard,135,6,149,140
Charizard,246,73,211,89
Charizard,68,12,119,56
Charizard,254,39,190,74
Charizard,101,59,192,143
Charizard,11,69,62,35
Charizard,72,16,214,88
Charizard,248,33,95,130
Charizard,231,82,150,127
Charizard,190,92,90,90
Charizard,246,12,122,33
Charizard,40,23,221,25
Charizard,253,52,5,7
Charizard,124,97,122,82
Charizard,77,106,141,73
Charizard,161,22,149,11
Charizard,197,54,82,23
Charizard,208,126,209,61
Charizard,79,54,73,6
Charizard,82,117,20,126
Charizard,144,27,49,69
Charizard,42,26,37,149
Charizard,137,48,88,140
Charizard,225,121,185,18
Charizard,8,9,154,64
Charizard,52,140,34,39
Charizard,221,108,64,18
Charizard,131,101,163,84
Charizard,247,158,10,44
Charizard,236,144,88,53
Charizard,160,61,106,70
Charizard,118,31,21,40
Charizard,134,133,66,66
Charizard,242,95,221,112
Charizard,239,77,188,13
Charizard,145,133,106,141
Charizard,244,18,172,137
Charizard,100,129,186,112
Charizard,88,48,151,144
Charizard,29,123,203,135
Charizard,140,129,70,37
Charizard,194,24,228,46
Charizard,203,128,143,56
Charizard,109,146,44,96
Charizard,124,50,221,84
Charizard,193,131,153,118
Charizard,39,164,215,62
Charizard,161,164,227,117
Charizard,3,48,213,119
Charizard,236,47,110,19
Charizard,126,48,180,78
Charizard,8,71,168,64
Charizard,6,77,96,46
Charizard,227,114,214,132
Charizard,120,142,218,136
Charizard,135,53,45,52
Charizard,198,130,229,132
Charizard,108,71,10,28
Charizard,28,164,63,140
Charizard,96,35,64,138
Charizard,231,40,210,108
Charizard,130,10,98,72
Charizard,17,19,142,56
Charizard,215,6,116,122
Charizard,40,124,202,114
Charizard,28,31,116,144
Charizard,39,101,176,52
Charizard,190,45,154,118
Charizard,242,71,187,137
Charizard,228,134,193,135
Charizard,124,33,10,106
Charizard,62,110,150,29
Charizard,75,110,73,126
Charizard,242,125,142,82
Charizard,230,52,169,126
Charizard,244,27,129,33
Charizard,172,130,83,82
Charizard,203,111,105,151
Charizard,151,31,91,5
Charizard,165,8,62,82
Charizard,252,38,97,7
Charizard,96,88,47,70
Charizard,194,41,180,155
Charizard,2,60,111,155
Charizard,89,22,37,135
Charizard,214,30,139,28
Charizard,58,16,97,19
Charizard,133,146,27,113
Charizard,91,13,190,122
Charizard,185,159,101,53
Charizard,26,26,96,81
Charizard,172,53,189,22
Charizard,215,10,35,59
Charizard,157,65,175,112
Charizard,35,86,37,103
Charizard,128,115,126,109
Charizard,158,41,113,76
Charizard,98,131,78,153
Charizard,164,52,163,96
Charizard,175,121,130,104
Charizard,154,123,46,116
Charizard,78,164,20,122
Charizard,115,70,72,121
Charizard,57,164,58,32
Charizard,207,102,137,44
Charizard,200,154,154,54
Charizard,134,116,113,118
Charizard,218,50,199,18
Charizard,159,94,187,91
Charizard,167,51,151,151
Charizard,220,158,5,131
Charizard,66,143,200,134
Charizard,216,28,16,150
Charizard,133,163,34,6
Charizard,241,31,135,56
Charizard,97,31,217,156
Charizard,226,103,14,89
Charizard,208,88,35,102
Charizard,98,72,214,77
Charizard,22,140,36,11
Charizard,131,120,131,51
Charizard,209,153,201,107
Charizard,40,104,10,76
Charizard,30,133,143,68
Charizard,61,55,49,102
Charizard,189,11,41,109
Charizard,63,158,13,124
Charizard,89,65,149,59
Charizard,34,51,95,145
Charizard,191,147,13,89
Charizard,72,114,180,104
Charizard,148,134,12,8
Charizard,59,153,29,91
Charizard,71,84,36,22
Charizard,253,75,128,139
Charizard,138,136,122,19
Charizard,161,146,193,86
Charizard,176,51,153,103
Charizard,6,158,131,93
Charizard,194,85,136,70
Charizard,45,47,31,96
Charizard,152,145,33,136
Charizard,138,12,107,56
Charizard,168,57,125,133
Charizard,112,14,58,66
Charizard,237,44,169,136
Charizard,201,126,124,34
Charizard,212,156,178,28
Charizard,53,78,201,147
Charizard,15,38,125,107
Charizard,88,83,90,76
Charizard,246,134,67,41
Charizard,175,122,193,35
Charizard,245,21,101,20
Charizard,16,49,110,100
Charizard,252,51,5,123
Charizard,202,152,58,67
Charizard,246,164,62,5
Charizard,88,132,150,82
Charizard,200,119,30,21
Charizard,193,31,100,56
Charizard,44,93,40,75
Charizard,77,57,78,20
Charizard,221,5,87,25
Charizard,10,111,108,38
Charizard,73,14,91,109
Charizard,226,86,28,140
Charizard,243,68,166,20
Charizard,248,124,188,58
Charizard,152,136,100,60
Charizard,123,73,47,27
Charizard,46,94,67,94
Charizard,17,19,115,94
Charizard,235,46,107,81
Charizard,105,27,131,14
Charizard,181,144,186,96
Charizard,107,65,135,146
Charizard,110,60,86,18
Charizard,122,81,99,160
Charizard,202,165,64,142
Charizard,246,31,48,20
Charizard,137,29,51,131
Charizard,154,124,219,61
Charizard,128,49,144,42
Charizard,153,153,24,86
Charizard,153,28,77,38
Charizard,30,79,38,99
Charizard,56,24,27,123
Charizard,94,73,68,160
Charizard,229,123,49,120
Charizard,255,76,120,48
Charizard,139,138,47,125
Charizard,75,57,174,148
Charizard,113,100,138,113
Charizard,47,86,64,35
Charizard,91,101,31,122
Charizard,14,77,215,88
Charizard,165,49,221,52
Charizard,189,54,99,103
Charizard,193,93,179,97
Charizard,237,109,220,78
Charizard,174,133,139,93
Charizard,51,138,11,110
Charizard,184,31,125,64
Charizard,222,144,42,24
Charizard,210,144,196,114
Charizard,69,51,115,155
Charizard,99,70,34,10
Charizard,26,93,159,35
Charizard,213,35,40,8
Charizard,37,24,141,147
Charizard,214,6,22,24
Charizard,76,100,116,103
Charizard,151,80,95,31
Charizard,50,85,123,53
Charizard,51,48,106,132
Charizard,134,25,55,17
Charizard,175,113,107,135
Charizard,23,61,109,106
Charizard,215,48,163,101
Charizard,222,118,101,52
Charizard,150,114,204,97
Charizard,132,114,220,45
Charizard,33,111,172,54
Charizard,179,152,88,145
Charizard,144,24,156,105
Charizard,168,122,43,76
Charizard,6,16,142,126
Charizard,175,64,218,107
Charizard,231,147,10,101
Charizard,166,21,82,8
Charizard,77,133,93,114
Charizard,53,164,127,133
Charizard,155,81,120,27
Charizard,96,10,22,86
Charizard,43,142,123,83
Charizard,205,18,226,154
Charizard,44,110,195,95
Charizard,120,155,187,9
Charizard,6,27,106,124
Charizard,142,116,206,47
Charizard,227,130,192,33
Charizard,181,109,21,92
Charizard,162,104,104,85
Charizard,27,156,59,156
Charizard,2,144,208,33
Charizard,188,162,166,76
Charizard,218,152,109,9
Charizard,68,28,133,34
Charizard,105,149,107,59
Charizard,252,38,178,154
Charizard,111,56,221,79
Charizard,179,91,122,126
Charizard,158,105,183,103
Charizard,125,19,13,110
Charizard,38,14,48,98
Charizard,39,90,148,11
Charizard,207,12,169,140
Charizard,58,35,69,16
Charizard,132,22,64,118
Charizard,151,67,130,107
Garchomp,93,24,134,123
Garchomp,105,44,166,151
Garchomp,198,138,196,143
Garchomp,241,109,28,138
Garchomp,40,135,116,56
Garchomp,161,77,103,61
Garchomp,15,128,139,28
Garchomp,157,120,103,70
Garchomp,229,93,195,11
Garchomp,74,115,155,57
Garchomp,37,58,102,56
Garchomp,104,33,76,108
Garchomp,62,62,148,14
Garchomp,175,56,94,132
Garchomp,188,97,37,145
Garchomp,252,139,20,65
Garchomp,182,100,94,127
Garchomp,217,60,217,113
Garchomp,171,111,188,81
Garchomp,192,67,177,119
Garchomp,143,77,42,13
Garchomp,132,65,165,35
Garchomp,216,9,96,74
Garchomp,33,125,228,143
Garchomp,86,77,23,72
Garchomp,179,135,126,104
Garchomp,42,100,43,150
Garchomp,105,18,34,122
Garchomp,98,47,61,37
Garchomp,187,81,132,75
Garchomp,145,55,6,6
Garchomp,92,12,218,26
Garchomp,36,120,56,15
Garchomp,112,15,82,157
Garchomp,97,41,209,26
Garchomp,106,56,44,159
Garchomp,19,99,33,22
Garchomp,51,149,195,28
Garchomp,255,49,191,74
Garchomp,120,98,187,14
Garchomp,206,159,118,76
Garchomp,112,152,96,130
Garchomp,94,48,25,88
Garchomp,9,164,194,97
Garchomp,150,80,178,72
Garchomp,190,25,150,96
Garchomp,162,31,101,30
Garchomp,154,31,115,9
Garchomp,116,11,90,153
Garchomp,141,78,35,89
Garchomp,152,155,173,27
Garchomp,123,61,82,74
Garchomp,217,101,150,41
Garchomp,66,48,193,137
Garchomp,92,109,151,38
Garchomp,178,148,120,83
Garchomp,123,105,182,119
Garchomp,42,27,166,136
Garchomp,244,132,135,69
Garchomp,218,7,29,51
Garchomp,125,9,35,70
Garchomp,246,52,82,78
Garchomp,102,79,64,139
Garchomp,242,150,67,94
Garchomp,122,151,179,145
Garchomp,40,100,55,114
Garchomp,45,76,139,105
Garchomp,142,5,80,59
Garchomp,13,115,174,86
Garchomp,57,147,59,71
Garchomp,241,84,167,70
Garchomp,102,155,76,132
Garchomp,153,26,153,8
Garchomp,91,48,169,15
Garchomp,239,152,38,50
Garchomp,140,25,104,96
Garchomp,221,50,23,132
Garchomp,198,57,141,92
Garchomp,188,139,160,38
Garchomp,236,131,42,36
Garchomp,159,14,95,122
Garchomp,176,111,62,28
Garchomp,114,160,140,24
Garchomp,14,121,28,129
Garchomp,47,163,22,86
Garchomp,169,159,38,59
Garchomp,190,74,229,145
Garchomp,177,33,202,125
Garchomp,59,37,129,17
Garchomp,246,84,125,85
Garchomp,232,49,151,53
Garchomp,36,120,80,27
Garchomp,198,154,63,111
Garchomp,245,11,137,147
Garchomp,75,11,145,149
Garchomp,159,29,230,86
Garchomp,27,106,86,112
Garchomp,147,150,35,53
Garchomp,64,100,41,35
Garchomp,83,55,29,82
Garchomp,140,88,200,101
Garchomp,229,119,128,96
Garchomp,246,112,205,99
Garchomp,242,72,119,97
Garchomp,227,13,68,146
Garchomp,195,136,184,38
Garchomp,114,12,159,131
Garchomp,88,47,132,40
Garchomp,107,148,46,79
Garchomp,215,28,148,116
Garchomp,45,26,37,23
Garchomp,254,57,56,90
Garchomp,61,92,164,31
Garchomp,54,72,186,81
Garchomp,212,5,144,50
Garchomp,255,32,12,57
Garchomp,192,121,14,101
Garchomp,244,70,221,26
Garchomp,82,63,186,92
Garchomp,217,80,28,129
Garchomp,207,92,225,97
Garchomp,45,68,175,23
Garchomp,255,101,210,115
Garchomp,104,152,220,130
Garchomp,5,47,76,112
Garchomp,67,22,38,127
Garchomp,131,97,69,61
Garchomp,115,16,151,124
Garchomp,123,130,105,82
Garchomp,218,62,81,9
Garchomp,61,15,40,35
Garchomp,216,140,207,40
Garchomp,120,13,31,126
Garchomp,8,134,13,118
Garchomp,137,18,21,160
Garchomp,92,138,135,101
Garchomp,12,42,171,104
Garchomp,92,142,136,101
Garchomp,46,153,130,27
Garchomp,89,97,198,146
Garchomp,253,132,147,20
Garchomp,99,66,208,147
Garchomp,27,80,92,89
Garchomp,45,98,81,120
Garchomp,238,115,35,111
Garchomp,99,148,7,29
Garchomp,97,11,152,83
Garchomp,245,71,61,124
Garchomp,162,95,26,29
Garchomp,82,102,184,85
Garchomp,163,84,93,82
Garchomp,138,163,38,7
Garchomp,190,104,150,75
Garchomp,45,83,199,94
Garchomp,44,76,186,32
Garchomp,124,157,14,140
Garchomp,115,36,159,59
Garchomp,102,138,119,106
Garchomp,112,94,161,140
Garchomp,212,144,159,153
Garchomp,49,101,88,61
Garchomp,28,46,101,19
Garchomp,105,141,132,44
Garchomp,150,145,8,43
Garchomp,28,17,145,52
Garchomp,197,72,35,10
Garchomp,177,140,12,101
Garchomp,75,146,98,153
Garchomp,57,130,121,43
Garchomp,252,66,26,31
Garchomp,176,136,101,31
Garchomp,206,22,84,141
Garchomp,24,62,133,35
Garchomp,215,109,60,126
Garchomp,151,84,20,111
Garchomp,251,161,110,16
Garchomp,107,36,190,81
Garchomp,38,51,65,155
Garchomp,124,7,168,151
Garchomp,151,124,11,29
Garchomp,145,136,196,143
Garchomp,28,119,165,75
Garchomp,39,162,204,24
Garchomp,198,67,121,10
Garchomp,186,121,162,115
Garchomp,64,45,102,150
Garchomp,187,35,174,153
Garchomp,120,9,150,42
Garchomp,33,53,202,65
Garchomp,112,88,108,46
Garchomp,224,160,221,25
Garchomp,255,85,66,124
Garchomp,89,152,218,108
Garchomp,36,125,14,113
Garchomp,85,141,207,124
Garchomp,198,107,72,27
Garchomp,18,121,47,107
Garchomp,154,164,92,112
Garchomp,216,68,196,44
Garchomp,42,62,47,145
Garchomp,121,38,103,83
Garchomp,192,137,116,28
Garchomp,115,16,63,72
Garchomp,15,34,87,124
Garchomp,167,144,37,83
Garchomp,80,77,178,83
Garchomp,171,117,75,19
Garchomp,82,126,128,101
Garchomp,18,73,31,53
Garchomp,220,7,188,145
Garchomp,55,53,45,81
Garchomp,114,91,182,33
Garchomp,199,32,43,53
Garchomp,81,63,48,93
Garchomp,145,16,188,57
Garchomp,216,103,209,137
Garchomp,93,73,132,102
Garchomp,162,75,193,96
Garchomp,65,124,28,98
Garchomp,209,165,162,131
Garchomp,138,154,69,65
Garchomp,248,146,224,46
Garchomp,23,89,105,128
Garchomp,98,153,80,103
Garchomp,194,86,98,143
Garchomp,100,90,44,130
Garchomp,232,32,69,120
Garchomp,126,156,43,119
Garchomp,3,80,17,131
Garchomp,229,29,94,122
Garchomp,65,8,113,24
Garchomp,50,54,211,38
Garchomp,36,8,22,71
Garchomp,199,148,181,21
Garchomp,9,120,166,134
Garchomp,153,162,100,126
Garchomp,51,131,63,155
Garchomp,254,52,180,52
Garchomp,134,93,147,158
Garchomp,52,5,64,49
Garchomp,77,78,176,10
Garchomp,187,26,47,63
Garchomp,115,164,92,40
Garchomp,19,87,172,69
Garchomp,99,58,219,141
Garchomp,181,23,72,120
Garchomp,105,91,29,102
Garchomp,207,130,206,146
Garchomp,125,42,197,84
Garchomp,231,129,185,25
Garchomp,245,64,65,66
Garchomp,215,47,142,11
Garchomp,139,45,171,28
Garchomp,51,76,68,37
Garchomp,93,151,18,45
Garchomp,74,122,46,96
Garchomp,79,5,19,5
Garchomp,109,51,153,17
Garchomp,164,81,103,153
Garchomp,148,146,15,7
Garchomp,5,62,137,129
Garchomp,236,154,228,130
Garchomp,234,30,127,119
Garchomp,226,38,223,52
Garchomp,172,82,218,144
Garchomp,180,67,153,62
Garchomp,162,116,116,127
Garchomp,210,43,198,120
Garchomp,111,122,92,77
Garchomp,54,28,84,112
Garchomp,77,66,147,12
Garchomp,101,89,37,154
Garchomp,243,47,155,41
Garchomp,146,100,44,105
Garchomp,91,130,82,126
Garchomp,62,20,206,124
Garchomp,178,84,230,79
Garchomp,51,106,182,115
Garchomp,229,114,109,90
Garchomp,6,35,88,50
Garchomp,63,10,214,99
Garchomp,192,101,202,122
Garchomp,128,109,186,146
Garchomp,190,92,31,14
Garchomp,168,83,171,26
Garchomp,249,127,24,77
Garchomp,190,147,53,11
Garchomp,183,70,168,106
Garchomp,247,124,92,160
Garchomp,95,69,100,134
Garchomp,161,42,133,149
Garchomp,28,13,190,121
Garchomp,210,35,75,130
Garchomp,104,64,106,60
Garchomp,2,12,31,23
Garchomp,212,45,27,20
Garchomp,163,14,58,40
Garchomp,212,11,163,118
Garchomp,254,114,13,16
Garchomp,31,149,145,87
Garchomp,157,41,60,107
Garchomp,137,87,77,29
Garchomp,157,149,75,115
Garchomp,17,129,124,89
Garchomp,236,102,125,73
Garchomp,139,109,127,55
Garchomp,242,107,142,102
Garchomp,230,102,168,12
Garchomp,210,49,166,55
Garchomp,93,77,225,66
Garchomp,131,138,151,88
Garchomp,78,19,97,26
Garchomp,116,62,120,144
Garchomp,114,105,184,42
Garchomp,110,102,73,54
Garchomp,30,14,211,134
Garchomp,86,110,116,58
Garchomp,64,52,207,62
Garchomp,240,42,48,136
Garchomp,77,90,94,130
Garchomp,48,130,75,94
Garchomp,167,23,143,47
Garchomp,77,151,6,111
Garchomp,239,141,9,110
Garchomp,170,160,47,18
Garchomp,14,74,132,32
Garchomp,214,98,155,81
Garchomp,221,101,54,49
Garchomp,68,143,208,135
Garchomp,15,5,228,5
Garchomp,157,109,76,23
Garchomp,188,12,192,144
Garchomp,33,72,125,63
Garchomp,112,95,12,102
Garchomp,214,27,188,145
Garchomp,107,111,170,121
Garchomp,216,28,189,141
Garchomp,179,138,26,38
Garchomp,174,56,9,7
Garchomp,117,127,145,118
Garchomp,88,16,179,136
Garchomp,230,131,68,128
Garchomp,191,105,166,63
Garchomp,229,47,200,40
Garchomp,22,112,226,51
Garchomp,35,47,80,99
Garchomp,88,55,146,148
Garchomp,5,80,200,46
Garchomp,234,33,195,122
Garchomp,133,104,28,141
Garchomp,77,130,223,19
Garchomp,166,32,27,157
Garchomp,123,53,109,105
Garchomp,65,155,196,97
Garchomp,150,37,155,117
Garchomp,185,93,29,128
Garchomp,181,38,210,110
Garchomp,48,6,170,23
Garchomp,79,134,84,27
Garchomp,37,92,17,121
Garchomp,74,53,41,19
Garchomp,133,73,129,151
Garchomp,150,69,140,17
Garchomp,244,24,167,53
Garchomp,97,51,114,73
Garchomp,210,15,86,6
Garchomp,233,120,24,100
Garchomp,203,101,32,54
Garchomp,113,164,74,55
Garchomp,116,10,148,20
Garchomp,109,118,158,138
Garchomp,1,136,71,101
Garchomp,203,135,104,89
Garchomp,96,39,27,40
Garchomp,144,134,215,35
Garchomp,103,79,46,137
Garchomp,55,28,209,45
Garchomp,78,41,79,67
Garchomp,185,100,19,151
Garchomp,2,111,86,68
Garchomp,15,70,144,23
Garchomp,66,144,51,28
Garchomp,33,147,27,112
Garchomp,48,90,18,49
Garchomp,213,164,95,60
Garchomp,154,112,102,55
Garchomp,76,114,147,63
Garchomp,88,83,121,116
Garchomp,141,90,111,62
Garchomp,79,126,92,35
Garchomp,153,135,16,87
Garchomp,40,108,126,132
Garchomp,209,159,127,158
Garchomp,201,75,186,103
Garchomp,95,28,178,138
Garchomp,208,164,172,84
Garchomp,254,59,72,127
Garchomp,34,31,100,48
Garchomp,148,52,44,126
Garchomp,216,136,111,92
Garchomp,66,22,69,104
Garchomp,148,44,68,38
Garchomp,249,60,18,138
Garchomp,185,100,179,72
Garchomp,131,140,89,112
Garchomp,238,162,202,67
Garchomp,168,85,146,128
Garchomp,121,55,51,139
Garchomp,58,24,54,70
Garchomp,155,159,123,122
Garchomp,188,25,179,117
Garchomp,84,95,186,123
Garchomp,52,21,142,66
Garchomp,96,130,55,27
Garchomp,133,17,54,93
Garchomp,132,25,160,132
Garchomp,53,115,72,66
Garchomp,40,58,126,149
Garchomp,2,161,23,89
Garchomp,43,120,142,43
Garchomp,249,66,169,51
Garchomp,60,63,76,42
Garchomp,173,70,229,48
Garchomp,206,153,130,99
Garchomp,183,11,9,73
Garchomp,13,48,207,138
Garchomp,49,8,61,49
Garchomp,207,128,151,100
Garchomp,243,5,126,105
Garchomp,110,63,30,25
Garchomp,243,58,162,97
Garchomp,213,82,161,108
Garchomp,210,154,8,138
Garchomp,188,19,185,134
Garchomp,103,10,143,136
Garchomp,183,39,103,111
Garchomp,188,50,158,51
Garchomp,45,25,64,44
Garchomp,164,132,159,18
Garchomp,241,96,219,74
Garchomp,42,57,35,145
Garchomp,156,150,44,45
Garchomp,42,108,191,61
Garchomp,225,5,220,101
Garchomp,68,74,209,47
Garchomp,249,46,51,94
Garchomp,234,9,24,117
Garchomp,113,39,179,71
Garchomp,122,140,62,76
Garchomp,16,17,128,123
Garchomp,71,14,147,139
Garchomp,64,39,6,80
Garchomp,228,148,215,113
Garchomp,181,33,97,158
Garchomp,139,151,199,11
Garchomp,163,51,83,116
Garchomp,50,79,123,9
Garchomp,248,62,188,102
Garchomp,28,50,204,8
Garchomp,34,160,35,93
Garchomp,47,94,211,75
Garchomp,52,133,87,35
Garchomp,188,113,58,104
Garchomp,152,52,76,57
Garchomp,93,58,12,125
Garchomp,215,135,229,32
Garchomp,161,107,14,128
Garchomp,158,107,34,154
Garchomp,57,91,140,81
Garchomp,129,14,95,62
Garchomp,141,56,226,62
Garchomp,102,134,39,51
Garchomp,56,131,100,49
Garchomp,243,59,196,158
Garchomp,98,129,103,144
Garchomp,151,109,199,37
Garchomp,40,89,167,36
Garchomp,160,146,126,155
Garchomp,133,165,200,130
Garchomp,33,155,24,71
Garchomp,98,101,206,13
Garchomp,78,105,217,85
Garchomp,176,154,77,159
Garchomp,103,81,209,32
Garchomp,206,82,37,118
Garchomp,162,29,70,29
Garchomp,67,35,43,69
Garchomp,59,9,182,118
Garchomp,77,39,186,53
Garchomp,167,152,96,74
Garchomp,61,98,61,160
Garchomp,251,51,140,79
Garchomp,132,115,214,136
Garchomp,235,44,14,152
Garchomp,98,12,109,156
Garchomp,22,6,34,61
Garchomp,237,135,56,78
Garchomp,164,96,29,64
Garchomp,39,61,224,127
Garchomp,94,62,105,67
Garchomp,4,94,131,12
Garchomp,30,73,136,82
Garchomp,65,74,28,69
Garchomp,52,118,205,128
Garchomp,236,42,154,129
Garchomp,251,79,151,128
Garchomp,91,87,164,74
Garchomp,140,110,133,30
Garchomp,76,91,186,63
Garchomp,227,152,120,24
Garchomp,70,30,80,108
Garchomp,243,131,8,156
Garchomp,29,71,117,108
Garchomp,15,141,60,160
Garchomp,148,31,121,141
Garchomp,208,120,69,120
Garchomp,38,129,88,40
Garchomp,139,106,38,151
Garchomp,123,99,128,130
Garchomp,179,30,54,100
Garchomp,28,49,46,122
Garchomp,143,19,64,17
Garchomp,105,27,158,99
Garchomp,184,42,205,25
Garchomp,249,109,101,74
Garchomp,167,95,123,23
Garchomp,8,72,124,120
Garchomp,212,73,86,22
Garchomp,222,147,64,140
Garchomp,165,163,81,144
Garchomp,198,124,10,14
Garchomp,141,63,227,126
Garchomp,95,118,47,5
Garchomp,224,100,186,42
Garchomp,158,133,108,137
Garchomp,3,164,185,151
Garchomp,169,84,103,7
Garchomp,69,91,48,122
Garchomp,120,145,139,14
Garchomp,139,62,27,29
Garchomp,131,52,18,16
Garchomp,26,109,58,55
Garchomp,244,57,79,40
Garchomp,239,102,84,89
Garchomp,1,90,36,159
Garchomp,249,133,52,9
Garchomp,53,160,147,76
Garchomp,119,150,49,74
Garchomp,192,62,93,7
Garchomp,178,155,142,113
Garchomp,162,61,53,86
Garchomp,110,93,151,78
Garchomp,226,25,63,133
Garchomp,215,126,151,141
Garchomp,18,90,224,147
Garchomp,57,14,138,68
Garchomp,114,70,202,137
Garchomp,144,26,77,148
Garchomp,103,133,90,82
Garchomp,32,28,209,9
Garchomp,187,145,97,115
Garchomp,115,123,95,42
Garchomp,255,106,62,140
Garchomp,144,120,195,25
Garchomp,161,108,20,97
Garchomp,5,46,160,80
Garchomp,95,33,136,15
Garchomp,137,79,187,130
Garchomp,33,22,119,146
Garchomp,49,98,78,46
Garchomp,97,12,31,107
Garchomp,78,43,127,26
Garchomp,68,7,166,140
Garchomp,194,36,205,139
Garchomp,27,10,61,69
Garchomp,241,140,97,92
Garchomp,9,149,124,66
Garchomp,48,47,180,99
Garchomp,168,124,37,25
Garchomp,138,37,182,142
Garchomp,11,112,155,61
Garchomp,111,27,143,29
Garchomp,87,97,12,131
Garchomp,207,117,152,65
Garchomp,120,132,27,73
Garchomp,163,109,188,61
Garchomp,97,71,164,141
Garchomp,107,34,193,45
Garchomp,44,64,173,160
Garchomp,95,52,96,15
Garchomp,47,102,24,27
Garchomp,121,141,172,58
Garchomp,194,160,73,36
Garchomp,91,135,59,53
Garchomp,31,155,137,149
Garchomp,146,152,58,122
Garchomp,244,90,229,55
Garchomp,153,96,223,65
Garchomp,221,103,133,159
Garchomp,252,10,181,151
Garchomp,67,124,130,7
Garchomp,224,82,26,63
Garchomp,239,46,35,116
Garchomp,73,11,170,120
Garchomp,163,62,48,58
Garchomp,149,141,208,103
Garchomp,120,112,103,26
Garchomp,151,9,94,125
Garchomp,157,37,160,38
Garchomp,9,156,153,38
Garchomp,250,19,16,48
Garchomp,94,164,141,82
Garchomp,66,142,28,97
Garchomp,109,155,29,54
Garchomp,95,81,23,125
Garchomp,217,150,178,136
Garchomp,46,140,193,92
Garchomp,169,61,230,6
Garchomp,94,19,127,24
Garchomp,248,63,227,124
Garchomp,17,47,182,7
Garchomp,95,118,153,139
Garchomp,75,127,119,35
Garchomp,55,144,175,123
Garchomp,220,136,24,71
Garchomp,236,146,167,147
Garchomp,3,142,16,36
Garchomp,41,113,30,47
Garchomp,111,148,192,50
Garchomp,46,81,170,57
Garchomp,246,34,169,9
Garchomp,36,44,98,95
Garchomp,87,29,62,73
Garchomp,110,75,116,38
Garchomp,183,109,79,113
Garchomp,1,25,24,27
Garchomp,177,144,123,107
Garchomp,187,52,17,137
Garchomp,96,165,179,89
Garchomp,251,134,112,81
Garchomp,110,145,157,61
Garchomp,104,22,146,35
Garchomp,123,43,108,11
Garchomp,83,32,94,33
Garchomp,222,79,9,40
Garchomp,130,65,194,153
Garchomp,57,92,53,14
Garchomp,83,55,118,92
Garchomp,129,81,156,91
Garchomp,81,151,210,95
Garchomp,177,84,189,112
Garchomp,189,160,214,142
Garchomp,175,79,34,112
Garchomp,103,45,125,123
Garchomp,247,106,58,137
Garchomp,22,86,44,22
Garchomp,123,132,98,158
Garchomp,223,71,75,92
Garchomp,48,15,9,69
Garchomp,251,130,53,52
Garchomp,226,149,100,102
Garchomp,196,138,220,106
Garchomp,154,162,172,30
Garchomp,129,107,128,152
Garchomp,195,143,96,39
Garchomp,132,55,60,41
Garchomp,173,73,171,130
Garchomp,165,49,230,85
Garchomp,116,119,152,152
Garchomp,168,46,113,74
Garchomp,68,123,30,6
Garchomp,129,160,224,105
Garchomp,104,124,100,9
Garchomp,23,150,75,79
Garchomp,181,163,10,50
Garchomp,171,142,211,141
Garchomp,54,49,127,54
Garchomp,219,96,99,106
Garchomp,28,69,206,5
Garchomp,137,120,106,99
Garchomp,144,141,126,109
Garchomp,134,75,79,85
Garchomp,191,19,222,41
Garchomp,89,116,189,81
Garchomp,240,13,153,29
Garchomp,202,84,19,45
Garchomp,84,76,225,5
Garchomp,123,58,83,49
Garchomp,99,113,200,144
Garchomp,212,19,154,149
